#Source,#CH1,#CH2
#Second,#Volt,#Volt
-0.0022636,-1.04,-0.0416
-0.0022632,-1.02,-0.0416
-0.0022628,-1.04,-0.0408
-0.0022624,-1.04,-0.0424
-0.002262,-1.04,-0.0424
-0.0022616,-1.02,-0.0424
-0.0022612,-1.04,-0.0408
-0.0022608,-1.04,-0.0416
-0.0022604,-1.02,-0.0424
-0.00226,-1.02,-0.0432
-0.0022596,-1.02,-0.0416
-0.0022592,-1.02,-0.0432
-0.0022588,-1.04,-0.0408
-0.0022584,-1.02,-0.0424
-0.002258,-1.04,-0.0408
-0.0022576,-1.02,-0.0424
-0.0022572,-1.04,-0.0424
-0.0022568,-1.04,-0.044
-0.0022564,-1.04,-0.0416
-0.002256,-1.02,-0.0424
-0.0022556,-1.02,-0.044
-0.0022552,-1.02,-0.0432
-0.0022548,-1.04,-0.0432
-0.0022544,-1.02,-0.0408
-0.002254,-1.02,-0.0424
-0.0022536,-1.02,-0.0424
-0.0022532,-1.04,-0.0416
-0.0022528,-1.02,-0.0408
-0.0022524,-1.02,-0.0408
-0.002252,-1.04,-0.0424
-0.0022516,-1.04,-0.0408
-0.0022512,-1.02,-0.0432
-0.0022508,-1.02,-0.0432
-0.0022504,-1.02,-0.0408
-0.00225,-1.02,-0.0416
-0.0022496,-1.02,-0.0416
-0.0022492,-1.02,-0.0424
-0.0022488,-1.02,-0.0424
-0.0022484,-1.02,-0.0408
-0.002248,-1.02,-0.0432
-0.0022476,-1.02,-0.0408
-0.0022472,-1.02,-0.0408
-0.0022468,-1.04,-0.0424
-0.0022464,-1.02,-0.0408
-0.002246,-1.02,-0.0432
-0.0022456,-1.02,-0.0424
-0.0022452,-1.02,-0.0424
-0.0022448,-1.02,-0.0424
-0.0022444,-1.02,-0.0424
-0.002244,-1.04,-0.0424
-0.0022436,-1.04,-0.0416
-0.0022432,-1.04,-0.0408
-0.0022428,-1.04,-0.0432
-0.0022424,-1.04,-0.0432
-0.002242,-1.02,-0.0408
-0.0022416,-1.04,-0.0424
-0.0022412,-1.02,-0.0432
-0.0022408,-1.02,-0.0424
-0.0022404,-1.04,-0.0416
-0.00224,-1.02,-0.0416
-0.0022396,-1.02,-0.0408
-0.0022392,-1.04,-0.0432
-0.0022388,-1.02,-0.0424
-0.0022384,-1.02,-0.0424
-0.002238,-1.02,-0.0408
-0.0022376,-1.04,-0.0416
-0.0022372,-1.02,-0.0424
-0.0022368,-1,-0.0424
-0.0022364,-1.02,-0.0424
-0.002236,-1.02,-0.0424
-0.0022356,-1.02,-0.0432
-0.0022352,-1.02,-0.0408
-0.0022348,-1.02,-0.0424
-0.0022344,-1.02,-0.0408
-0.002234,-1,-0.0432
-0.0022336,-1.02,-0.0424
-0.0022332,-1.02,-0.0416
-0.0022328,-1.02,-0.0432
-0.0022324,-1.02,-0.0416
-0.002232,-1.04,-0.0432
-0.0022316,-1.02,-0.0432
-0.0022312,-1.02,-0.0416
-0.0022308,-1.02,-0.0424
-0.0022304,-1.02,-0.0424
-0.00223,-1.02,-0.0416
-0.0022296,-1.02,-0.0424
-0.0022292,-1.02,-0.0408
-0.0022288,-1.04,-0.0432
-0.0022284,-1.02,-0.0424
-0.002228,-1.02,-0.0416
-0.0022276,-1.02,-0.0416
-0.0022272,-1.02,-0.0416
-0.0022268,-1.02,-0.0424
-0.0022264,-1,-0.0416
-0.002226,-1.02,-0.0424
-0.0022256,-1,-0.0416
-0.0022252,-1.02,-0.0424
-0.0022248,-1.02,-0.0424
-0.0022244,-1.02,-0.0424
-0.002224,-1.02,-0.0408
-0.0022236,-1.02,-0.0416
-0.0022232,-1.02,-0.0408
-0.0022228,-1.02,-0.0424
-0.0022224,-1.02,-0.0424
-0.002222,-1.02,-0.0408
-0.0022216,-1.02,-0.0408
-0.0022212,-1.02,-0.0424
-0.0022208,-1,-0.0424
