#  Vmag     Imag      dx       dy
 24.7520  22.9510   0.1400  -0.0800
 22.9980  21.2140   0.1300   0.1100
 24.4830  22.6010   0.0100   0.1100
 24.7480  22.8900   0.2400   0.0300
 26.0880  23.8540  -0.1200  -0.0500
 21.8250  20.5680  -0.0200   0.0600
 24.2260  22.4600   0.0600   0.0500
 22.7090  21.2580  -0.0300  -0.0400
 23.0310  21.5070  -0.0600   0.0100
 24.7400  22.9160   0.0600  -0.0300
 25.6130  23.5020  -0.1400   0.0000
 24.4240  24.5100  -0.0900  -0.1400
 23.4580  21.8210  -0.0900   0.0800
 25.7810  23.7480   0.1600  -0.1900
 22.7520  21.2810   0.1000   0.0800
 17.7840  17.2390  -0.2300  -0.2200
 20.3750  19.4950  -0.0200  -0.0500
 22.8910  21.3310  -0.0500  -0.0400
 18.0670  17.4990  -0.0900  -0.1400
 23.8890  22.1460   0.1700  -0.0800
 18.6860  18.0660   0.0000  -0.0900
 23.4740  21.8850  -0.0800  -0.0200
 22.4090  21.0140   0.0000   0.1200
 25.5240  23.4460  -0.0300   0.0100
 24.9680  23.0360  -0.0200   0.0000
 25.6300  23.5850   0.0900  -0.0300
 23.8390  22.0460  -0.0700   0.0500
 23.2100  21.6260   0.0200  -0.0800
 25.3670  23.2990  -0.1000  -0.0300
 24.2000  22.3970  -0.0700  -0.1100
 23.6280  21.9970   0.0900   0.0400
 22.9320  21.4340   0.1400   0.0400
 24.5600  23.8350  -0.5300  -0.2100
 24.6590  24.0360  -0.5200  -0.2200
 24.4470  22.7210  -0.1700   0.0600
 19.6190  18.9060   0.1100  -0.1100
 24.4540  22.5150   0.0200  -0.0400
 24.4480  22.5670   0.0100  -0.1400
 23.5900  23.1210  -0.4800  -0.3000
 22.0950  20.7230   0.0500   0.1100
 18.1430  17.5930  -0.2400  -0.1300
 19.5880  18.8770  -0.1000  -0.0200
 22.6220  22.2120  -0.5100  -0.2200
 23.3900  21.8720  -0.0100   0.0600
 21.3010  20.1600  -0.0700  -0.1800
 17.7930  17.2500  -0.4900  -0.1700
 23.0160  21.5570  -0.0200  -0.0700
 24.3250  22.6000   0.0500   0.0500
 23.1880  21.4290  -0.0300  -0.0100
 24.0110  22.2710  -0.0100   0.0300
 25.0390  24.3520  -0.4900  -0.1400
 24.8700  22.9610   0.1600   0.0700
 22.4570  21.0340   0.0000  -0.0400
 23.0480  21.5550  -0.1600  -0.0700
 25.9940  23.7770   0.0000   0.2100
 22.0690  20.7350  -0.1400  -0.1100
 23.9940  22.2470  -0.0500   0.0600
 18.0250  17.4720  -0.3100  -0.2700
 24.4140  22.5730   0.0900   0.1000
 21.7760  20.4950  -0.0400  -0.0100
 23.4790  21.7750   0.1900  -0.0800
 25.8710  23.6480   0.0000   0.0100
 22.5230  21.0700  -0.1100   0.1300
 24.1140  22.4730   0.0800   0.1300
 19.5000  18.7770  -0.0300  -0.0700
 21.8570  20.5970   0.1500  -0.0100
 25.4840  23.5420  -0.0700  -0.0900
 17.9570  17.4110   0.0600  -0.1800
 23.7900  22.1270   0.1000  -0.0800
 24.4720  22.6110  -0.0900   0.0900
 23.6320  22.0230  -0.0300   0.0300
 21.1270  20.0310  -0.1600  -0.0500
 25.3680  25.1240  -0.0200   0.0200
 23.1550  21.6020  -0.1100   0.0700
 23.0890  21.5040   0.1000  -0.1000
 23.5070  21.8540   0.0500   0.0600
 22.5710  21.1790   0.0500  -0.1100
 23.1290  21.5640  -0.0700  -0.1100
 23.2180  21.5890   0.0300  -0.0100
 22.5310  21.0800   0.1500   0.0300
 22.6070  21.2010   0.1300  -0.1400
 22.6920  21.2340  -0.0400   0.0900
 26.4460  25.9430   0.1300  -0.0400
 26.1300  23.8880   0.0200   0.0400
 25.0550  23.0660  -0.0900  -0.0400
 24.5120  22.6230  -0.0900  -0.0400
 22.8530  21.3960   0.0100   0.0100
 19.9780  19.1590  -0.0100   0.0000
 21.8640  20.5970   0.0900  -0.1000
 21.4670  20.2850   0.0500   0.0500
 21.8630  20.6000   0.0300   0.1000
 22.8070  21.3790   0.0800   0.0500
 20.6320  19.6530  -0.0300  -0.0100
 21.0370  19.9840  -0.0500   0.0100
 23.6710  23.2000  -0.5100  -0.2700
 25.4170  24.6210  -0.5300  -0.2000
 22.8270  21.2970  -0.1500   0.0000
 25.2640  23.3250  -0.1300   0.0500
 23.5740  21.8870  -0.0500  -0.1700
 18.1270  17.5700  -0.1200   0.0100
 24.9340  24.2130  -0.5000  -0.1100
 25.1760  23.1630  -0.0800  -0.0800
 22.4590  22.0360  -0.5400  -0.1400
 24.2270  22.4040  -0.1500  -0.0200
 24.7650  22.9130   0.0100   0.0200
 23.4340  21.7670  -0.0100   0.0700
 21.4680  20.3080  -0.0100   0.0000
 18.0150  17.4210  -0.1100  -0.3600
 18.1880  17.6270  -0.1400  -0.1700
 23.6990  21.9960   0.0200  -0.0600
 18.0920  17.5490   0.0000  -0.1000
 17.7750  17.2360  -0.1800  -0.3900
 21.7180  21.0830  -0.5600  -0.2100
 25.1360  23.1220   0.0100  -0.0100
 23.7690  22.1550   0.0100   0.0300
 25.1350  23.1410  -0.0700   0.0600
 24.4660  22.5740   0.0000   0.0200
 20.0150  19.1980  -0.0700   0.0400
 17.2630  16.7260   0.1400  -0.0800
 23.7380  22.0760   0.0600  -0.0300
 25.5930  23.5570   0.0000  -0.0200
 22.4470  21.0700   0.0300   0.0500
 22.3680  20.9360  -0.0100   0.0400
 23.3230  21.7150   0.0600   0.0000
 26.1730  23.8640   0.1400  -0.0300
 17.6770  17.1350  -0.2200  -0.2800
 21.3530  20.1940   0.0000  -0.1100
 24.6930  22.8450   0.0100  -0.1200
 23.3230  21.7180   0.0300   0.0700
 22.3750  20.9570  -0.0300   0.0800
 22.8180  21.3610  -0.0800   0.0300
 22.9620  21.3720   0.0600  -0.0900
 22.4030  21.0470   0.0000  -0.0200
 22.3350  20.8940  -0.0100   0.0800
 22.1090  20.7640  -0.1100  -0.0500
 25.6200  23.5040   0.1300  -0.1200
 21.8770  20.5740  -0.0500   0.0100
 24.4220  22.5550  -0.0700  -0.2000
 25.5930  23.5090   0.0300  -0.0600
 25.1410  25.0690   0.1000   0.1000
 25.3730  23.1720   0.0700  -0.1100
 23.9990  22.2340   0.0600  -0.0900
 18.7050  18.1050  -0.0700  -0.0600
 26.1140  25.2490  -0.5600  -0.3100
 19.6850  18.9180  -0.0300  -0.0500
 19.2530  18.5770  -0.0800   0.0600
 22.7250  21.2290  -0.0300  -0.1000
 24.2930  22.4510  -0.0400  -0.0100
 20.6820  19.7120  -0.0400   0.1000
 23.5960  21.8680  -0.0200  -0.0500
 24.9490  23.0240  -0.0500  -0.1500
 23.9680  22.3040   0.1200   0.0300
 25.9320  23.8380  -0.0600  -0.0800
 23.3340  22.8840  -0.5300  -0.2700
 24.6150  23.9890  -0.6000  -0.2000
 26.2530  24.0050   0.0500   0.0100
 24.1380  22.3470   0.0600  -0.1500
 23.2450  21.6520   0.0800  -0.0500
 24.5400  22.6380   0.1400   0.0400
 23.5610  22.9890  -0.4900  -0.1500
 21.7390  20.4700   0.0900   0.0000
 25.0450  23.2390  -0.1600  -0.0100
 25.2520  23.1850   0.0500   0.0000
 19.0960  18.4230  -0.1800  -0.2100
 25.8240  23.6200   0.1000   0.0000
 24.2430  22.2510   0.0800  -0.0100
 26.1040  23.8130   0.1400   0.0200
 21.6930  20.4640  -0.0500   0.0200
 22.1510  20.8190  -0.0200  -0.0700
 22.8990  21.4040  -0.0900  -0.1600
 24.8520  22.8720  -0.0100  -0.0100
 25.0930  23.0520  -0.1600  -0.0100
 22.1500  21.7350  -0.5700  -0.2400
 22.6980  22.3470  -0.5700  -0.2300
 23.9340  23.4220  -0.4700  -0.2000
 20.3860  19.4710   0.0300   0.0800
 19.1250  18.4690  -0.0200  -0.0300
 23.2770  22.8320  -0.6600  -0.1900
 21.7240  21.0790  -0.5700  -0.1400
 21.2400  20.1180   0.0100   0.0700
 24.0100  22.2100   0.1200   0.1200
 24.7620  24.1650  -0.5500  -0.1600
 23.8930  22.1590   0.0400   0.0100
 23.6730  22.0310   0.0200  -0.0100
 19.2620  18.5920  -0.1500  -0.0300
 23.7360  22.0630   0.0800  -0.0300
 25.4510  23.4790  -0.0600  -0.0200
 19.6840  18.9370  -0.0800   0.0800
 23.1910  21.5690   0.0400  -0.0200
 25.2660  23.2460   0.1000   0.0600
 23.2080  21.4990  -0.1300   0.0200
 23.4700  21.8390   0.0100   0.0800
 24.2210  22.4840   0.0500  -0.1300
 20.5010  19.5640   0.0000  -0.0500
 23.4450  21.8260   0.0100   0.2200
 24.2840  22.4820   0.0300  -0.0200
 18.7520  18.1430  -0.0800  -0.0600
 23.9510  22.1870   0.0800  -0.0400
 25.8430  25.0720  -0.4900  -0.2100
 22.5860  22.2000  -0.7700  -0.2400
 25.9170  23.7880  -0.0900  -0.0400
 22.2370  20.8900   0.1400   0.1400
 24.5280  22.6330  -0.0700  -0.0800
 24.8490  22.9580  -0.0300  -0.0200
 23.8100  22.1080  -0.0500  -0.0100
 23.1980  21.6220  -0.0700  -0.1000
 22.0320  20.7070   0.0300  -0.1100
 21.1980  20.0860  -0.0400  -0.0400
 20.2090  19.3380   0.1000  -0.0500
 24.6730  22.7650  -0.1100  -0.0800
 21.7390  20.5000   0.1100  -0.0600
 22.2990  21.9440  -0.5300  -0.1900
 23.9570  22.3390   0.1300   0.1200
 25.0920  24.4650  -0.5900  -0.1600
 21.2160  20.1240  -0.0600  -0.0100
 23.1160  21.5410   0.0500   0.0000
 20.1950  19.3220   0.0000   0.1300
 23.1470  21.6230   0.0300   0.0600
 22.0170  20.7530  -0.0700  -0.0400
 22.8170  21.3540   0.0300   0.1300
 21.2000  20.0870   0.0800  -0.1300
 20.9860  19.9410  -0.0900   0.0400
 24.1660  22.4540  -0.0300  -0.0800
 25.1420  23.0900  -0.0500  -0.0800
 18.5520  17.9270  -0.0700  -0.1400
 23.9780  22.2410  -0.0800  -0.0900
 23.6620  22.0350  -0.0100  -0.0500
 25.4270  23.3630   0.0600   0.0000
 20.6890  19.5030   0.0300  -0.0300
 23.7900  22.1480   0.1200  -0.0400
 21.9990  22.1410  -0.4900  -0.1700
 24.2330  22.4150   0.0600   0.0100
 22.0730  20.7120  -0.0400   0.0100
 19.8530  19.0740   0.1300   0.1000
 23.6590  23.1880  -0.5300  -0.1900
 23.9160  22.2260  -0.1700   0.0200
 21.5350  20.3770  -0.0200  -0.0300
 23.9850  23.4660  -0.5800  -0.1500
 20.3860  19.4170  -0.1200  -0.1200
 25.0920  24.4860  -0.6200  -0.1800
 18.8570  18.2360  -0.0400  -0.2100
 22.7010  21.2130  -0.0100  -0.0500
 24.6650  24.0810  -0.5200  -0.1400
 25.3350  23.2980  -0.0800   0.0200
 22.0250  20.7040   0.0300  -0.0200
 24.6310  22.7480   0.0300   0.0100
 24.3680  22.4790   0.0900  -0.0200
 23.6760  21.9760  -0.1600   0.0100
 25.9330  23.7690   0.1600   0.0800
 19.3270  18.6300  -0.3000   0.0600
 22.8220  21.3370   0.0400   0.1300
 23.3910  21.8210   0.0600   0.0300
 25.3160  23.3400  -0.0900  -0.1600
 21.6390  20.4310  -0.0700  -0.1700
 22.0730  21.7930  -0.5200  -0.2000
 25.6950  24.8350  -0.6300  -0.1200
 23.9900  22.2070  -0.0600   0.0000
 22.5460  21.1430  -0.0200  -0.0900
 23.2120  21.6250  -0.1500  -0.0700
 23.6730  21.9770   0.0200   0.0000
 23.1080  21.5240  -0.1000   0.0000
 18.6440  18.0230   0.0300  -0.0600
 23.8520  22.1830   0.1400  -0.1300
 23.0970  21.6300  -0.0500  -0.0800
 25.9710  25.1640  -0.6400  -0.2300
 24.2600  23.7110  -0.5200  -0.0600
 24.9520  22.9550   0.0100  -0.1000
 23.1060  21.5800   0.0500   0.1400
 23.1440  21.7040   0.0000   0.0100
 22.8260  21.3180   0.0300  -0.0700
 19.2900  18.6100  -0.0900   0.0500
 24.2670  23.6710  -0.5400  -0.1700
 18.1860  17.5490  -0.1500  -0.1500
 21.9980  20.6950   0.0000  -0.0800
 25.6120  23.5040  -0.0800   0.0500
 24.0210  22.2910  -0.1600   0.0600
 23.3690  21.7890  -0.0100   0.1900
 23.6020  21.9330   0.1400   0.0700
 24.5380  23.9820  -0.6000  -0.0500
 23.7850  22.0770  -0.1400  -0.0300
 24.6930  22.8380  -0.0100  -0.1000
 20.2160  19.3100  -0.0200  -0.0400
 24.8120  22.8730   0.0500   0.0300
 20.0440  19.2140   0.1900  -0.1100
 19.7200  18.9580   0.2300   0.0200
 18.6100  18.0290   0.0800  -0.1900
 23.8300  22.1480   0.0400  -0.0300
 24.1120  22.4200  -0.0400  -0.0900
 23.0510  21.4890  -0.0300   0.1000
 23.8750  22.0910  -0.0300  -0.1400
 24.4520  22.5770  -0.0100  -0.0300
 22.9320  21.3740  -0.1100  -0.1200
 19.0200  18.3760   0.1400   0.0000
 24.5260  22.5940  -0.0200  -0.0600
 22.6840  21.1990  -0.1000   0.0700
 22.1600  20.8220  -0.1100   0.0700
 20.5310  19.5960   0.0000   0.0800
 21.2560  20.1230   0.0400  -0.1300
 19.6290  18.8760  -0.0500   0.2200
 23.1330  21.5320  -0.0200   0.0200
 24.5830  22.6550   0.0800  -0.0300
 25.3230  23.3400   0.0600  -0.0200
 23.6250  21.9440   0.0600   0.0200
 20.2890  19.3960   0.0000   0.0000
 24.5850  22.6330   0.0500  -0.1200
 19.6890  18.9400  -0.0500   0.0000
 23.8790  22.2600   0.0600  -0.0400
 20.3090  19.4320   0.1000   0.0500
 22.5750  21.1360  -0.0700  -0.0400
 24.4640  22.5960   0.0900   0.0700
 21.3670  20.1870  -0.0100   0.0700
 23.8890  22.2160   0.0000  -0.0300
 18.4930  17.8800  -0.0400   0.0200
 23.6650  21.9600  -0.0400  -0.1000
 25.0310  23.0050   0.0400  -0.0500
 21.0090  19.9610  -0.0600   0.0200
 24.1720  22.3430  -0.1000   0.0600
 20.3000  19.4430  -0.0800   0.1600
 25.5170  23.4390  -0.0200   0.0400
 21.0870  20.0140  -0.1400   0.0900
 24.3930  22.5740   0.0700  -0.0800
 22.9530  21.4690  -0.1500  -0.0100
 23.3540  21.6730   0.1000  -0.1100
 22.1330  21.7190  -0.4800  -0.2200
 25.0020  23.0870   0.0400   0.0500
 21.1730  20.0650  -0.0900  -0.1500
 23.0410  21.4870   0.1300   0.0900
 25.5240  23.5060   0.0100   0.0000
 19.2910  18.6070  -0.2600   0.1700
 24.9080  22.9770   0.0400  -0.0900
 18.8470  18.2100  -0.0100  -0.1300
 22.1500  20.8350   0.0600   0.0100
 24.8160  22.9840   0.1400  -0.0600
 24.4630  22.5800  -0.0500   0.0200
 24.3190  22.5160  -0.0300  -0.0300
 24.8280  22.9500  -0.1400   0.0500
 26.0230  23.8260   0.1100  -0.1300
 21.0870  19.9870  -0.0500   0.0200
 20.6620  19.6790   0.0100  -0.0700
 25.5120  24.8220  -0.6300  -0.1900
 22.0900  20.7440   0.0800  -0.0400
 25.7750  23.7790   0.0800  -0.0800
 18.1270  17.5670  -0.1100  -0.1600
 24.1270  23.5920  -0.5500  -0.1300
 23.4720  21.8310   0.0300   0.0600
 22.4390  21.0230   0.0600  -0.0200
 25.5590  23.4870   0.0500   0.0000
 23.4820  21.8430  -0.0700   0.0200
 17.5840  17.0580  -0.2000  -0.2600
 23.9460  22.2020   0.2200  -0.1000
 25.6090  23.5470  -0.0200   0.0300
 19.9040  19.1150   0.0200   0.1700
 24.1640  22.3670  -0.0600  -0.0900
 24.2410  22.4490  -0.1100   0.1500
 25.8260  23.6050  -0.0400   0.1600
 25.6390  23.5560  -0.0300  -0.0200
 24.4710  22.6330  -0.0500  -0.1000
 24.0450  22.1990  -0.0300  -0.0900
 22.4100  21.0150  -0.0200  -0.0800
 23.9860  22.1920  -0.0900   0.0600
 21.2840  20.1460   0.0100  -0.0700
 25.3280  25.2480   0.0500   0.1300
 20.3450  19.4390   0.0200   0.1800
 20.1890  19.3330  -0.1100   0.0100
 19.7060  18.9580  -0.0600   0.0400
 18.0520  17.5030  -0.2300  -0.2300
 22.7360  21.3170   0.0900   0.0300
 23.2530  21.7230   0.1000   0.0200
 24.5200  23.9630  -0.4800  -0.2400
 24.5480  22.7580   0.0500  -0.0700
 25.1860  25.1030   0.0100  -0.0300
 24.8800  23.0180   0.1800   0.0900
 25.3550  23.3230   0.0600   0.0100
 24.4670  22.6870  -0.0400   0.0500
 22.0160  20.7210  -0.0100   0.0000
 18.2030  17.6230  -0.1900  -0.2000
 23.8710  22.1240  -0.0800   0.0300
 24.1800  22.3420   0.0000   0.0300
 26.1340  25.2480  -0.5700  -0.2200
 20.2840  19.4240  -0.0400   0.0400
 18.5740  17.9850  -0.0400  -0.1000
 24.6880  22.7710   0.0400  -0.0300
 25.0220  23.0130   0.0200  -0.0600
 20.2660  19.5630  -0.5800  -0.0700
 22.6020  21.1250   0.0100   0.1500
 21.7000  20.4680   0.1200   0.1000
 23.8970  22.1390   0.0000   0.0800
 23.9300  23.3950  -0.4200  -0.1000
 25.4960  23.3800  -0.1000   0.0100
 25.3460  23.2780   0.0800   0.0000
 20.9390  19.8840   0.0900   0.0500
 23.0150  21.4600   0.0600   0.0700
 24.9910  24.2470  -0.5000  -0.2800
 25.4980  23.5630   0.0500   0.0200
 24.0230  22.3370  -0.0100   0.0900
 24.0630  22.2840  -0.0600  -0.0500
 24.4520  22.6160  -0.0400  -0.0300
 24.4560  22.7000  -0.1400  -0.0700
 22.9930  21.4290   0.1300  -0.1000
 19.9050  19.1000   0.1100   0.1900
 23.7760  22.1050   0.0300   0.1300
 20.7960  19.7840   0.1100  -0.1400
 23.5040  21.9080  -0.0500  -0.0300
 22.7780  21.3530  -0.0900  -0.0800
 23.2840  21.6660  -0.1400   0.1000
 24.3530  23.8290  -0.5000  -0.2800
 23.7620  22.0960  -0.0500  -0.0200
 24.3060  22.5750  -0.0500  -0.0800
 20.9040  19.8740  -0.0100   0.0800
 20.6220  19.6580   0.0700   0.0700
 23.6960  22.1400   0.0200   0.0600
 19.1820  18.5000  -0.1300   0.1500
 20.9710  19.9310  -0.1000  -0.0200
 22.4750  21.0910   0.1400  -0.0500
 25.9380  23.7630   0.0200   0.0500
 23.2670  22.8010  -0.5100  -0.2400
 21.6450  20.4080   0.0200  -0.1100
 23.9860  22.2250   0.0500   0.0600
 21.8850  20.6270  -0.0900  -0.0900
 22.5730  22.1840  -0.5000  -0.2600
 23.4270  21.8190  -0.0400   0.0800
 25.3310  24.6360  -0.4200  -0.1500
 23.4750  21.8940   0.1100  -0.1400
 22.1260  20.8500   0.0900  -0.0900
 23.1710  21.5990  -0.0900   0.0500
 22.3840  20.9930   0.0100   0.0500
 17.3000  16.7720   0.1900  -0.0400
 19.1790  18.5380  -0.1300   0.0400
 24.7890  24.2100  -0.5500  -0.1000
 23.8410  22.2430   0.0300  -0.1100
 26.0700  23.8700   0.0600  -0.0400
 23.2800  21.6690   0.0700   0.0600
 17.9280  17.3750  -0.0700  -0.2900
 21.5600  20.3670  -0.1100  -0.0400
 26.0720  25.2630  -0.5100  -0.2000
 26.0720  23.8620   0.0700   0.0100
 25.8250  23.6260   0.1100  -0.0900
 24.5140  22.6430  -0.0200   0.1100
 24.6630  22.7670   0.0700  -0.0800
 21.0040  19.9590  -0.0100  -0.0400
 18.2620  17.6800   0.0100  -0.0700
 23.0210  21.4780  -0.1200   0.0900
 24.5050  22.6030   0.0100   0.2000
 25.2760  24.5550  -0.5900  -0.0200
 24.1790  22.3500   0.0700   0.0500
 22.0600  20.7470  -0.1200  -0.0200
 22.7510  21.2800   0.0200   0.0300
 19.2800  18.6280  -0.0200   0.0900
 24.6130  22.7570   0.0300   0.0000
 25.3090  24.6570  -0.5200  -0.2200
 24.7340  22.8860   0.1200   0.0600
 21.1140  20.0320  -0.0100  -0.0400
 23.3320  21.6980  -0.0100  -0.0600
 25.2950  23.3310  -0.0100  -0.0400
 24.0830  22.2820  -0.0600   0.0000
 18.9370  18.2860  -0.1700  -0.2200
 23.0680  21.5700  -0.1200  -0.1100
 24.9260  23.0340  -0.0700  -0.0400
 22.6680  21.2530  -0.0100  -0.0200
 22.6060  22.1940  -0.6100  -0.0900
 20.6470  19.9540  -0.4300  -0.2200
 26.1270  23.8410   0.0000   0.0900
 25.5570  23.5450   0.0100  -0.0100
 23.5090  21.9420   0.0400  -0.0300
 21.1170  20.0140   0.0200  -0.0700
 20.8600  19.8420   0.0000  -0.1100
 26.1790  24.0620   0.1300   0.0400
 24.0740  22.3390   0.1500   0.0500
 21.9570  21.5560  -0.5100  -0.1300
 23.5240  21.9520  -0.0400  -0.0500
 22.9810  21.4340   0.0000   0.0200
 22.4010  21.0100  -0.0400   0.0400
 22.1000  20.7940   0.0400  -0.1100
 23.4580  21.7950  -0.0600  -0.1000
 26.2060  23.9150  -0.0100   0.0200
 19.3330  18.5540  -0.0200  -0.2000
 26.0150  23.8100  -0.1300  -0.0800
 18.5360  17.9590  -0.1100  -0.1400
 24.1490  22.3520   0.0200   0.0200
 23.3280  21.7300   0.0400  -0.0100
 24.6610  22.8880  -0.0400   0.0200
 22.0340  20.7310   0.1200  -0.1600
 25.6510  24.8990  -0.5100  -0.1200
 23.5330  21.9710   0.1000   0.0300
 23.1090  22.6500  -0.6100  -0.2100
 18.7290  18.0830   0.0900  -0.3000
 22.8060  21.3470  -0.0300  -0.0400
 21.4770  20.9340  -0.3700  -0.1400
 21.4900  20.2740  -0.1000   0.0900
 17.2530  16.7030  -0.1600   0.0700
 21.1540  20.0530  -0.0100  -0.0200
 21.7850  20.5320  -0.0900  -0.0300
 20.4660  19.5560   0.0900  -0.1100
 23.1670  21.5410  -0.0300   0.0000
 19.5100  18.7600   0.0000   0.0400
 24.0180  22.3260  -0.1000   0.0100
 23.6830  22.0580  -0.0900   0.0500
 23.8550  22.1750   0.1200  -0.0500
 24.3530  23.8070  -0.4500  -0.1400
 23.1550  21.6360  -0.1600  -0.0300
 19.7990  19.0090  -0.0300  -0.0900
 17.4780  16.9570  -0.1400  -0.2500
 19.2450  18.5310  -0.2000  -0.0200
 23.7040  22.0630   0.0300  -0.0500
 19.9710  19.1550   0.0100   0.0400
 22.9500  21.3210  -0.1300  -0.0300
 24.0850  22.2930  -0.1400  -0.1200
 24.2720  22.5260  -0.1000  -0.0400
 22.5310  21.1410   0.0500  -0.0500
 23.8860  22.1890  -0.0600   0.0100
 24.0020  22.2310   0.0600   0.0400
 20.4850  19.5610   0.0100  -0.0800
 24.3540  22.3980   0.0000  -0.0400
 25.8600  23.6980   0.0500  -0.0100
 21.4890  20.2860   0.0700  -0.0200
 21.2370  20.5860  -0.5600  -0.1300
 22.1730  20.7840  -0.0500  -0.0700
 22.2560  22.0270  -0.5500  -0.1600
 24.6760  22.8210   0.0000  -0.1000
 21.9610  20.6200  -0.0100   0.0200
 22.3600  20.9600  -0.0200  -0.1500
 23.8600  22.2010   0.0300  -0.0400
 24.0730  22.2630  -0.0200   0.0300
 22.5760  21.1240  -0.0300   0.0200
 24.6560  22.7910  -0.0600   0.0100
 18.4400  17.8030  -0.0300  -0.0500
 21.4080  20.2520   0.0600  -0.0200
 22.4620  21.1290  -0.1200  -0.0600
 20.4360  19.5110  -0.0500   0.0200
 23.3390  22.8800  -0.5300  -0.2000
 21.7140  20.4830  -0.0300  -0.0200
 24.6780  23.9820  -0.6300  -0.1100
 23.3080  22.8540  -0.5400  -0.2000
 25.7700  24.9890  -0.5600  -0.2100
 22.7310  22.3360  -0.6100  -0.3200
 22.5390  21.0950  -0.0300   0.0300
 21.5790  20.3110  -0.1100   0.1500
 23.9640  22.2710   0.1900  -0.1200
 19.0150  18.3800   0.0000  -0.2200
 21.4900  21.0820  -0.5200  -0.2400
 22.8720  21.4060  -0.0600   0.0900
 23.9630  23.4200  -0.5400  -0.0100
 23.8460  22.0890   0.0600   0.0200
 20.5150  20.0190  -0.5900  -0.1700
 26.0440  25.1790  -0.4600  -0.2600
 23.9690  23.3290  -0.4300  -0.0800
 24.0980  22.3030  -0.0400  -0.0600
 23.9120  22.2130  -0.0100  -0.0200
 23.3200  21.7660   0.0800  -0.1200
 23.6370  21.9830   0.0900  -0.0500
 25.8400  23.6790   0.1800   0.0700
 23.8230  22.0950   0.1700  -0.1000
 22.9820  21.4620   0.0300  -0.0400
 21.6060  20.4170   0.0400   0.0500
 23.1860  21.5800   0.0100   0.0100
 25.1370  24.4760  -0.4900  -0.1900
 18.2570  17.6560  -0.0400  -0.0600
 22.5420  21.0720  -0.0100   0.0200
 22.4800  21.0320  -0.1200   0.0600
 18.3290  17.7570  -0.0400  -0.0300
 25.3990  23.3670  -0.1400  -0.0800
 24.5190  22.6560  -0.1100   0.0000
 20.8470  19.8080  -0.0200   0.0600
 20.3230  19.4320  -0.0700  -0.0100
 22.9680  21.4290   0.0100  -0.0500
 23.4750  21.8920   0.0400  -0.1400
 26.0550  25.2330  -0.5300  -0.1800
 24.3540  22.5450   0.1500  -0.1700
 22.8120  21.3150  -0.1000  -0.1000
 23.6120  22.0030  -0.0300   0.0500
 22.5100  21.1260   0.0800  -0.0500
 23.4160  21.7640   0.0700  -0.0200
 21.6490  20.4450   0.0800   0.0600
 22.5330  21.1070   0.1600  -0.0200
 22.8220  21.3760   0.0300  -0.0100
 22.8230  21.2990  -0.0700  -0.1100
 19.1890  18.4970  -0.1700   0.0000
 25.9980  25.1950  -0.5900  -0.1700
 23.7380  22.1040   0.0200  -0.0400
 21.7660  20.5020   0.0000   0.0700
 26.0290  23.7490  -0.0900   0.0400
 20.3420  19.4570   0.0500  -0.0600
 24.4550  22.5260   0.0200  -0.0500
 20.3000  19.4210   0.0900  -0.0100
 25.4690  23.3860   0.0200   0.1000
 24.7690  22.8130  -0.0300  -0.0900
 25.9290  23.7350  -0.0500  -0.0300
 17.5900  17.0390  -0.0900  -0.2400
 22.4260  19.5830   1.9400  -1.2800
 22.3390  20.9420  -0.1300  -0.0900
 20.3240  19.4400   0.0000   0.0300
 21.9120  20.6540   0.1100   0.1000
 25.5230  23.4380   0.0300  -0.0600
 24.3850  22.5110   0.0300   0.0400
 22.0880  20.7300  -0.0200  -0.0800
 25.7920  23.5730   0.0100  -0.0100
 18.6110  17.9800  -0.0200  -0.1600
 21.7860  20.5510   0.0200   0.0900
 22.1530  20.8110  -0.1000   0.0100
 17.0550  16.4560   0.2000  -0.1400
 26.0350  25.1800  -0.4700  -0.2200
 21.1150  20.0480  -0.1100  -0.0200
 24.4710  22.7450  -0.0900   0.0000
 22.4740  21.0670  -0.0200   0.0000
 25.2900  24.1190  -0.6300  -0.0700
 21.7740  20.5230  -0.1000   0.0500
 25.3880  23.4840   0.1400  -0.1100
 21.1710  20.0510  -0.0900  -0.0400
 24.4490  23.9100  -0.5900  -0.1300
 23.0180  22.5740  -0.5100  -0.1100
 20.2130  19.3670   0.0000   0.0600
 23.7610  22.0100   0.2300  -0.0200
 21.0690  19.9740  -0.1100   0.1700
 25.9680  25.0810  -0.5400  -0.1100
 22.0950  20.7670  -0.0400   0.0000
 26.1240  25.1170  -0.5800  -0.1400
 24.8370  22.9390  -0.0900   0.0200
 14.1110  13.2880  -0.1000  -0.3100
 25.7880  23.6190  -0.0100  -0.0700
